Barcode,Client Barcode
250000112385,108883296842
250000112384,104608296841
250000112383,370200321522
250000112382,400300321521
250000112381,430500321520
250000112380,100480321519
250000112379,100600321518
250000112378,120800321517
250000112375,100442250578
250000112373,100101351140
250000112372,101030262776
250000112371,100163262775
250000112370,100153262774
250000112369,100610280613
250000112368,100132262773
250000112367,100335262772
250000112366,100510161849
250000112365,100320231659
250000112364,100410231660
250000112363,100668231661
250000112362,100675231658
250000112361,100410231657
250000112360,100320231656
250000112359,100125262770
250000112358,100100262769
250000112357,100895262771
250000112356,100205296840
250000112355,100355242602
250000112354,100152280612
250000112353,100246296839
250000112352,100363242601
250000112351,100535242600
250000112350,102000280611
250000112349,101480280610
250000112348,101540280609
250000112347,101780280608
250000112346,100172280607
250000112344,100123121887
250000112342,100106121885
250000112341,100616121884
250000112339,100358121882
250000112337,100840121881
250000112336,100784121880
250000112335,100850121879
250000112334,101087227198
250000112333,100320130841
250000112332,160300130840
250000112331,220400130839
250000112330,100105296838
250000112329,101370280606
250000112328,100820130838
250000112327,100179242599
250000112325,100179242598
250000112324,100347242597
250000112323,100347242596
250000112322,100152280605
250000112321,100180242595
250000112320,100317280604
250000112318,100837161848
250000112317,100112121878
250000112316,100513161847
250000112315,100993262768
250000112314,100558724797
250000112313,101120262767
250000112311,101080262766
250000112310,120400724796
250000112309,101080262765
250000112308,310400724795
250000112307,230600724794
250000112306,100950262764
250000112305,230600724793
250000112304,101270262763
250000112302,260400724792
250000112301,180500724791
250000112299,100121724790
250000112298,100320130837
250000112297,100732262762
250000112296,100280130836
250000112295,320500130835
250000112294,650200262761
250000112293,100300130834
250000112292,100323296837
250000112291,100340130833
250000112290,320500130832
250000112289,100390724789
250000112288,100194296836
250000112287,100286296835
250000112286,230400724788
250000112285,100155242594
250000112284,100293296834
250000112283,350400724787
250000112282,100105296833
250000112281,310400724786
250000112280,100593296832
250000112279,100155296831
250000112278,100180296830
250000112277,100290296829
250000112276,100168296828
250000112275,100526296827
250000112274,100275296826
250000112273,100224296825
250000112272,100444280603
250000112271,100128296824
250000112270,100130296823
250000112269,100193296822
250000112268,100067296821
250000112267,100132296820
250000112266,100186296819
250000112264,100382161846
250000112263,240500161845
250000112262,100267296818
250000112261,100132296817
250000112260,100784382597
250000112259,100500242593
250000112258,100364262760
250000112257,100434262759
250000112255,100316242592
250000112254,100240242591
250000112253,100175242590
250000112252,100370242589
250000112251,101374221785
250000112250,100443280602
250000112249,101420121876
250000112247,100048280601
250000112246,101970280600
250000112245,101580280599
250000112243,101580280598
250000112242,101530280597
250000112241,101580280596
250000112240,101813227196
250000112239,101813227195
250000112238,101813227194
250000112237,108750296816
250000112235,600499360968
250000112234,500849360967
250000112233,500199360966
250000112232,400599360965
250000112231,400149360964
250000112230,300649360963
250000112229,200899360962
250000112228,130550360961
250000112227,500195360960
250000112226,580450360959
250000112225,200750360969
250000112224,100178170294
250000112223,100112262758
250000112222,103990262757
250000112221,103190262756
250000112220,100246724785
250000112219,100174724784
250000112217,100960351139
250000112214,100840351137
250000112212,100810351136
250000112211,100135354765
250000112210,102482227193
250000112209,102514227192
250000112208,100135354764
250000112207,100180351135
250000112206,102250242588
250000112205,101850242587
250000112204,102100242586
250000112203,101850242585
250000112202,100650242584
250000112201,100135351134
250000112200,100146351133
250000112199,100112351132
250000112198,100162724783
250000112197,100840724782
250000112195,100640351130
250000112194,100840724781
250000112193,100790351129
250000112191,100180130831
250000112190,100250130830
250000112189,100146351126
250000112188,100320130829
250000112187,100124354763
250000112186,100372262755
250000112184,100287130828
250000112183,100101351125
250000112182,100330262754
250000112181,100200130827
250000112180,100373130826
250000112179,100140351127
250000112178,100298130825
250000112177,100101351124
250000112176,100900351123
250000112175,100250130824
250000112174,950200351122
250000112173,100920351121
250000112172,100320130823
250000112171,670200351120
250000112168,100340351118
250000112167,100340351117
250000112166,100790351116
250000112165,100235130822
250000112164,100790351115
250000112163,100314130821
250000112162,100314130820
250000112161,100900351114
250000112160,100314130819
250000112158,100101351112
250000112157,580300351111
250000112156,100840351110
250000112154,100638280595
250000112152,100730351108
250000112151,670200351107
250000112150,100150280594
250000112149,100307280593
250000112148,100123161844
250000112147,100305242583
250000112146,100673242582
250000112145,100148262753
250000112144,100230242581
250000112143,100337231655
250000112142,100646242580
250000112140,100226262752
250000112138,100135121875
250000112137,100101121874
250000112136,100773121873
250000112135,100140121872
250000112134,100850121871
250000112133,100135121870
250000112132,100112121869
250000112131,100118121868
250000112130,100173121867
250000112129,100135121866
250000112128,100173121865
250000112127,100224296814
250000112126,100084121864
250000112125,100078121863
250000112124,100080121862
250000112123,100087121861
250000112122,100084121860
250000112121,100084121859
250000112120,100084121858
250000112119,100464224456
250000112115,100174354762
250000112114,100162354761
250000112113,100162354760
250000112112,100162354759
250000112102,100393231654
250000112101,100460231653
250000112100,100460231652
250000112099,220300231651
250000112098,100210231650
250000112097,108838227191
250000112095,108838227189
250000112094,107828296813
250000112093,102730242579
250000112092,103863242578
250000112091,180600231649
250000112089,100196231648
250000112088,100690231647
250000112087,106798296811
250000112086,100446231646
250000112085,200700231645
250000112084,100120227188
250000112082,102042250577
250000112081,100227280592
250000112080,101690262751
250000112076,100784351103
250000112073,100182351099
250000112071,100256351098
250000112069,100952351096
250000112066,100272270541
250000112065,100310270540
250000112064,100335270539
250000112063,100310270538
250000112062,100282270537
250000112061,100310270536
250000112060,100213270535
250000112059,102340221644
250000112058,101420121855
250000112056,101070121854
250000112055,101120262750
250000112054,100443280591
250000112053,100094221773
250000112052,100094221784
250000112051,100407280590
250000112050,100094222092
250000112048,101370262749
250000112047,100553242577
250000112046,100560242576
250000112045,100905242575
250000112044,100493280589
250000112042,101650121853
250000112040,100194242574
250000112039,100115242573
250000112038,100160242572
250000112037,100124262748
250000112036,101460280588
250000112035,100150296809
250000112034,100150296808
250000112033,100165242571
250000112031,100280296806
250000112029,100280296804
250000112028,100190296803
250000112027,100162296802
250000112026,100270296801
250000112025,100160242570
250000112024,100162296800
250000112021,100123296797
250000112020,100118296796
250000112019,100112296795
250000112017,100130296793
250000112016,100073296792
250000112015,100283296791
250000112014,100270296790
250000112013,100095101226
250000112012,100095101225
250000112011,310300161843
250000112010,280500161842
250000112009,100740121852
250000112008,101111296789
250000112007,100127296787
250000112006,100122296786
250000112003,100317296783
250000112000,100342296780
250000111999,100975114291
250000111996,100486382596
250000111995,100517382595
250000111994,101210382594
250000111993,100593382593
250000111992,100682382592
250000111991,100710382591
250000111990,100700382559
250000111989,100410382590
250000111988,100460382589
250000111987,100573382588
250000111986,100448382587
250000111984,101620382585
250000111983,101120382584
250000111982,100600321516
